company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Hoàng Thuỷ,18:45:00,Bến xe,05:45,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,660
Sinh Diên Hồng,17:30:00,Bến xe,04:15,Bến xe,370000,296000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.8,4.6,4.6,4.9,4.6,237,34,645
Phong Phú,20:00:00,Văn phòng,07:45,Văn phòng,530000,399000,2025-11-13,Sài Gòn,Gia Lai,4.5,4.5,4.6,4.5,4.4,4.4,4.7,4.5,8682,24,705
Kính Diên Hồng,18:40:00,Bến xe,05:40,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5,4.6,1135,34,660
Thuận Tiến,18:50:00,Bến xe,07:15,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,745
Vương Tấn Dũng,16:45:00,Văn phòng,06:00,Other,380000,320000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,34,795
Đức Đạt,20:10:00,Bến xe,06:35,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,625
Bảy Lang,18:30:00,Bến xe,05:30,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.8,4.6,4.6,4.7,4.5,4.6,4.6,4.7,279,34,660
Tấn Hưng,17:30:00,Bến xe,06:55,Văn phòng,550000,150000,2025-11-13,Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0,4.4,104,24,805
An Phát,17:30:00,Bến xe,07:15,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8,4.5,380,24,825
Hoàng Thuỷ,19:00:00,Bến xe,06:00,Bến xe,550000,350000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,24,660
Vương Tấn Dũng,17:00:00,Văn phòng,06:15,Other,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,24,795
Kính Diên Hồng,17:15:00,Bến xe,05:45,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5,4.6,1135,34,750
Sinh Diên Hồng,17:45:00,Bến xe,04:45,Bến xe,380000,304000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.8,4.6,4.6,4.9,4.6,237,34,660
Thuận Tiến,18:30:00,Bến xe,06:55,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,745
Đức Đạt,20:15:00,Bến xe,06:40,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,24,625
An Phát,16:30:00,Bến xe,06:15,Bến xe,330000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8,4.5,380,34,825
Gia Phú - Gia Lai,18:45:00,Bến xe,05:45,Bến xe,550000,500000,2025-11-13,Sài Gòn,Gia Lai,4.5,4.3,4.4,4.5,4.3,4.2,5.0,4.4,108,22,660
Việt Tân Phát,17:30:00,Bến xe,06:25,Bến xe,380000,320000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,775
Việt Tân Phát,16:30:00,Bến xe,05:40,Bến xe,380000,320000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,790
Sáu Bản,18:45:00,Bến xe,06:30,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3,4.4,485,34,705
Thuận Ý,18:20:00,Bến xe,05:50,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.3,4.3,4.3,4.3,4.1,5.0,4.5,417,34,690
Cô Hai,16:10:00,Bến xe,07:05,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,895
Gia Phúc - Gia Lai,18:30:00,Bến xe,05:30,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.3,4.3,4.4,4.4,4.0,4.3,5.0,4.4,295,34,660
Phương Hồng Linh,20:00:00,Văn phòng,08:30,Bến xe,300000,0,2025-11-13,Sài Gòn,Gia Lai,4.5,4.2,4.4,4.3,4.4,4.2,4.3,4.2,443,36,750
Hồng Dung,16:30:00,Bến xe,05:00,Văn phòng,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.3,4.2,4.3,4.3,4.2,4.2,5.0,5.0,6,34,750
Vũ Cẩm,17:00:00,Bến xe,04:00,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0,3.5,12,34,660
Nhật Tân,17:00:00,Bến xe,04:30,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.3,4.0,4.2,4.3,4.0,3.9,4.3,4.0,196,32,690
Tư Phầu,17:30:00,Bến xe,04:00,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.3,4.5,4.4,4.6,4.4,108,34,630
Minh Quốc,18:30:00,Bến xe,06:00,Văn phòng,550000,520000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9,4.6,1299,24,690
Bốn Luyện Express,22:01:00,Other,09:01,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.2,4.1,4.2,4.1,4.0,3.9,4.2,4.0,257,34,660
Tuấn Hiệp,01:00:00,Other,13:50,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.1,3.9,4.0,3.9,3.8,3.7,4.3,4.0,1280,34,770
Tây Nguyên,17:15:00,Bến xe,01:20,Other,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.8,4.6,4.6,4.8,4.6,4.7,5.0,4.8,117,34,485
Phượng Thu,17:00:00,Bến xe,04:30,Other,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.5,4.5,4.7,4.6,596,34,690
Hoàng Thuỷ,18:30:00,Bến xe,05:30,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,660
Hoàng Thuỷ,18:30:00,Bến xe,06:15,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,705
Hoàng Thuỷ,18:00:00,Bến xe,05:25,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,685
Kính Diên Hồng,18:40:00,Bến xe,06:10,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5,4.6,1135,34,690
Vương Tấn Dũng,16:45:00,Văn phòng,06:25,Bến xe,380000,320000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,34,820
Vương Tấn Dũng,17:00:00,Văn phòng,04:15,Văn phòng,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,24,675
Hoàng Thuỷ,18:30:00,Bến xe,04:50,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,620
Hoàng Thuỷ,19:00:00,Bến xe,05:20,Bến xe,550000,350000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,24,620
Hoàng Thuỷ,18:45:00,Bến xe,05:05,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,620
Vương Tấn Dũng,17:30:00,Văn phòng,05:45,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,24,735
Kính Diên Hồng,17:15:00,Bến xe,05:15,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5,4.6,1135,34,720
Vương Tấn Dũng,17:00:00,Văn phòng,06:40,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,24,820
Sinh Diên Hồng,17:45:00,Bến xe,05:45,Bến xe,380000,304000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.8,4.6,4.6,4.9,4.6,237,34,720
Đức Đạt,18:00:00,Bến xe,04:25,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,625
Thuận Tiến,18:00:00,Bến xe,06:25,Bến xe,380000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,745
Thuận Tiến,19:15:00,Bến xe,07:40,Bến xe,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,24,745
Đức Đạt,18:25:00,Bến xe,04:50,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,625
Thuận Tiến,19:35:00,Bến xe,08:00,Bến xe,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,24,745
Đức Đạt,18:00:00,Bến xe,04:55,Văn phòng,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,655
Việt Tân Phát,17:45:00,Bến xe,05:35,Văn phòng,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,710
Việt Tân Phát,17:35:00,Bến xe,05:30,Văn phòng,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,22,715
Sáu Bản,18:45:00,Bến xe,05:25,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3,4.4,485,34,640
Tấn Hưng,17:30:00,Bến xe,04:55,Other,550000,150000,2025-11-13,Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0,4.4,104,24,685
Việt Tân Phát,19:00:00,Bến xe,05:45,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,645
Sáu Bản,17:00:00,Bến xe,03:00,Other,280000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3,4.4,485,44,600
Tấn Hưng,17:30:00,Bến xe,07:55,Bến xe,550000,150000,2025-11-13,Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0,4.4,104,24,865
Cô Hai,16:50:00,Bến xe,06:25,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,815
Thuận Ý,18:25:00,Bến xe,05:55,Bến xe,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.3,4.3,4.3,4.3,4.1,5.0,4.5,417,24,690
Cô Hai,18:30:00,Bến xe,09:20,Văn phòng,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,24,890
Cô Hai,16:50:00,Bến xe,07:55,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,905
Sáu Bản,17:00:00,Bến xe,03:40,Bến xe,280000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3,4.4,485,44,640
Tấn Hưng,17:30:00,Bến xe,04:40,Bến xe,550000,150000,2025-11-13,Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0,4.4,104,24,670
Vũ Cẩm,17:01:00,Bến xe,04:01,Bến xe,450000,400000,2025-11-13,Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0,3.5,12,24,660
Vũ Cẩm,18:01:00,Bến xe,05:01,Bến xe,450000,400000,2025-11-13,Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0,3.5,12,24,660
Vương Tấn Dũng,17:30:00,Văn phòng,04:15,Văn phòng,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,24,645
Vũ Cẩm,18:00:00,Bến xe,05:00,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0,3.5,12,34,660
An Phát,17:30:00,Bến xe,06:30,Other,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8,4.5,380,24,780
An Phát,16:30:00,Bến xe,05:30,Other,330000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8,4.5,380,34,780
Minh Quốc,18:00:00,Bến xe,05:30,Văn phòng,400000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9,4.6,1299,34,690
Phương Hồng Linh,23:20:00,Other,10:25,Bến xe,450000,0,2025-11-13,Sài Gòn,Gia Lai,4.5,4.2,4.4,4.3,4.4,4.2,4.3,4.2,443,24,665
An Phát,16:30:00,Bến xe,04:30,Other,330000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8,4.5,380,34,720
Minh Quốc,18:30:00,Bến xe,07:00,Bến xe,550000,520000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9,4.6,1299,24,750
Kính Diên Hồng,18:40:00,Bến xe,05:00,Other,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5,4.6,1135,34,620
Minh Quốc,17:01:00,Bến xe,04:31,Văn phòng,400000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9,4.6,1299,34,690
Kính Diên Hồng,17:15:00,Bến xe,04:00,Other,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5,4.6,1135,34,645
Hoàng Thuỷ,18:00:00,Bến xe,04:40,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9,4.7,3496,34,640
Thuận Tiến,19:30:00,Bến xe,07:55,Bến xe,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,22,745
Thuận Tiến,18:00:00,Bến xe,09:55,Bến xe,380000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,955
Đức Đạt,18:25:00,Bến xe,05:20,Văn phòng,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,655
Đức Đạt,18:05:00,Bến xe,04:30,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,24,625
Thuận Tiến,19:35:00,Bến xe,05:50,Văn phòng,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,24,615
Đức Đạt,18:15:00,Bến xe,04:40,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,625
Đức Đạt,18:20:00,Bến xe,05:15,Văn phòng,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,655
Thuận Tiến,19:30:00,Bến xe,05:45,Văn phòng,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,22,615
Việt Tân Phát,17:45:00,Bến xe,04:55,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,670
Đức Đạt,20:15:00,Bến xe,07:10,Văn phòng,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,24,655
Đức Đạt,18:15:00,Bến xe,05:10,Văn phòng,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,655
Việt Tân Phát,18:00:00,Bến xe,04:55,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,655
Việt Tân Phát,19:00:00,Bến xe,04:55,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,595
Việt Tân Phát,19:00:00,Bến xe,06:10,Bến xe,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,24,670
Thuận Tiến,18:00:00,Bến xe,06:45,Bến xe,380000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,765
Đức Đạt,18:20:00,Bến xe,04:45,Bến xe,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,625
Đức Đạt,18:10:00,Bến xe,04:35,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,24,625
Việt Tân Phát,17:35:00,Bến xe,04:10,Bến xe,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,22,635
Việt Tân Phát,16:30:00,Bến xe,05:20,Bến xe,320000,280000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,44,770
Cô Hai,17:30:00,Bến xe,04:55,Văn phòng,410000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,685
Việt Tân Phát,17:30:00,Bến xe,05:10,Văn phòng,380000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,700
Đức Đạt,20:10:00,Bến xe,07:05,Văn phòng,350000,300000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,34,655
Thuận Tiến,19:15:00,Bến xe,05:30,Văn phòng,500000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,24,615
Việt Tân Phát,19:00:00,Bến xe,07:55,Bến xe,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,24,775
Đức Đạt,18:05:00,Bến xe,05:00,Văn phòng,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,24,655
Việt Tân Phát,17:30:00,Bến xe,04:40,Bến xe,380000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,670
Đức Đạt,18:10:00,Bến xe,05:05,Văn phòng,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9,4.7,1030,24,655
Sáu Bản,17:00:00,Bến xe,04:10,Other,300000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3,4.4,485,44,670
Cô Hai,18:00:00,Bến xe,07:55,Văn phòng,600000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,24,835
Việt Tân Phát,19:15:00,Bến xe,06:00,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,24,645
Thuận Tiến,18:30:00,Bến xe,04:45,Văn phòng,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,615
Cô Hai,17:30:00,Bến xe,07:25,Văn phòng,410000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,835
Việt Tân Phát,18:30:00,Bến xe,04:25,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,595
Cô Hai,17:30:00,Bến xe,05:35,Văn phòng,410000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,725
Việt Tân Phát,17:15:00,Bến xe,06:05,Bến xe,380000,320000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,770
Việt Tân Phát,17:45:00,Bến xe,06:35,Bến xe,550000,320000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,24,770
Việt Tân Phát,17:30:00,Bến xe,04:15,Bến xe,400000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,645
Cô Hai,18:00:00,Bến xe,06:05,Văn phòng,600000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,24,725
Cô Hai,16:10:00,Bến xe,06:25,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,855
Việt Tân Phát,19:00:00,Bến xe,06:40,Văn phòng,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,24,700
Cô Hai,16:10:00,Bến xe,07:55,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,945
Sáu Bản,18:45:00,Bến xe,06:10,Bến xe,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3,4.4,485,34,685
Cô Hai,15:30:00,Bến xe,06:25,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,895
Cô Hai,16:50:00,Bến xe,07:05,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,855
Cô Hai,18:30:00,Bến xe,08:30,Văn phòng,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,24,840
Vương Tấn Dũng,16:45:00,Văn phòng,04:00,Văn phòng,380000,320000,2025-11-13,Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9,4.8,386,34,675
Thuận Tiến,18:50:00,Bến xe,05:05,Văn phòng,350000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,615
Thuận Tiến,18:00:00,Bến xe,04:15,Văn phòng,380000,0,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9,4.7,4957,34,615
Việt Tân Phát,17:25:00,Bến xe,04:20,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,655
Việt Tân Phát,17:25:00,Bến xe,04:00,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,635
Việt Tân Phát,17:25:00,Bến xe,05:20,Văn phòng,370000,320000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,715
Việt Tân Phát,17:30:00,Bến xe,04:15,Bến xe,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,22,645
Việt Tân Phát,18:30:00,Bến xe,05:15,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,645
Cô Hai,18:30:00,Bến xe,07:50,Văn phòng,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,24,800
Việt Tân Phát,17:30:00,Bến xe,03:25,Bến xe,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,22,595
Việt Tân Phát,17:30:00,Bến xe,03:25,Bến xe,400000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,595
Cô Hai,15:30:00,Bến xe,07:05,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,935
Việt Tân Phát,17:35:00,Bến xe,04:30,Bến xe,550000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,22,655
Việt Tân Phát,17:45:00,Bến xe,04:30,Bến xe,370000,300000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,34,645
Cô Hai,15:30:00,Bến xe,07:55,Văn phòng,430000,350000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,34,985
Việt Tân Phát,19:15:00,Bến xe,05:10,Bến xe,500000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7,4.6,122,24,595
Cô Hai,18:00:00,Bến xe,05:25,Văn phòng,600000,450000,2025-11-13,Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8,4.5,200,24,685
