company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Vương Tấn Dũng,4.8 (386),Limousine 24 Phòng,17:00,• VP QL13,(14/11),06:15,• An Khê - Quốc Lộ 19,13h15m,500.000đ,Từ 450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Kính Diên Hồng,4.6 (1135),Limousine giường nằm 34 chỗ,17:15,• Bến xe An Sương,(14/11),05:45,• Bến xe Đắk Đoa,12h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5
Sinh Diên Hồng,4.6 (237),Limousine 34 chỗ,17:45,• Bến Xe Miền Đông cũ,(14/11),04:45,• Bến Xe Đức Long Gia Lai,11h,380.000đ,304.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.8,4.6,4.6,4.9
Thuận Tiến,4.7 (4957),Limousine 34 giường,18:30,• Bến xe Miền Đông - Quầy vé 24,(14/11),06:55,• Bến Xe Đức Long Gia Lai,12h25m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 24 chỗ,20:15,• Bến xe Miền Đông - Quầy vé 17,(14/11),06:40,• Bến Xe Đức Long Gia Lai,10h25m,500.000đ,450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
An Phát,4.5 (380),Limousine 34 phòng VIP,16:30,• BX Miền Đông - Cổng 4,(14/11),06:15,• Bến Xe K-Bang,13h45m,330.000đ,Từ 300.000đ,-9%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8
Gia Phú - Gia Lai,4.4 (108),Limousine 22 phòng đơn,18:45,• Bến xe Miền Đông - Quầy vé 36,(14/11),05:45,• Bến Xe Đức Long Gia Lai,11h,550.000đ,500.000đ,-9%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.5,4.3,4.4,4.5,4.3,4.2,5.0
Việt Tân Phát,4.6 (122),34 Phòng,17:30,• Bến xe Miền Đông,(14/11),06:25,• Bến xe thị xã An Khê,12h55m,380.000đ,320.000đ,-16%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7
Việt Tân Phát,4.6 (122),34 Phòng,16:30,• Bến xe An Sương,(14/11),05:40,• Bến xe KBang,13h10m,380.000đ,320.000đ,-16%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7
Sáu Bản,4.4 (485),Limousine giường nằm 34 chỗ,18:45,• Bến Xe Miền Đông - Quầy vé 49,(14/11),06:30,• Bến xe Đắk Đoa,11h45m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3
Thuận Ý,4.5 (417),Limousine 34 chỗ,18:20,• Bến Xe Miền Đông - Quầy vé 10,(14/11),05:50,• Bến Xe Đức Long Gia Lai,11h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.3,4.3,4.3,4.3,4.1,5.0
Cô Hai,4.5 (200),Limousine 34 giường,16:10,• Bến Xe An Sương,(14/11),07:05,• Văn phòng AyunPa,14h55m,430.000đ,350.000đ,-19%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Gia Phúc - Gia Lai,4.4 (295),Limousine 34 giường,18:30,• Bến xe Miền Đông - Quầy vé 41,(14/11),05:30,• Bến Xe Đức Long Gia Lai,11h,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.3,4.3,4.4,4.4,4.0,4.3,5.0
Phương Hồng Linh,4.2 (443),Limousine 36 phòng,20:00,• Văn phòng An Sương,(14/11),08:30,• Bến xe Đức Long Gia Lai,12h30m,300.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.5,4.2,4.4,4.3,4.4,4.2,4.3
Hồng Dung (Tân Hoa Châu),5 (6),Limousine 34 giường,16:30,• Bến xe Miền Đông,(14/11),05:00,• Văn phòng An Khê,12h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.3,4.2,4.3,4.3,4.2,4.2,5.0
Vũ Cẩm,3.5 (12),Limousine giường phòng 34 chỗ,17:00,• Bến xe Miền Đông -  Dãy 2 A8,(14/11),04:00,• Bến xe Krông Pa,11h,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0
Nhật Tân,4 (196),Limousine 32 Phòng Đơn,17:00,• Bến xe Miền Đông - Quầy 28,(14/11),04:30,• Bến xe Chư Sê,11h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.3,4.0,4.2,4.3,4.0,3.9,4.3
Tư Phầu,4.4 (108),Limousine 34 Giường,17:30,• Bến Xe Miền Đông - Quầy vé số 23,(14/11),04:00,• Bến Xe Đức Long Gia Lai,10h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.3,4.5,4.4,4.6
Minh Quốc,4.6 (1299),Limousine 24 Giường Đơn,18:30,• Bến xe Miền Đông - Quầy vé số 79,(14/11),06:00,• Vp. Kon Tum,11h30m,550.000đ,520.000đ,-5%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9
Bốn Luyện Express,4 (257),Giường nằm 34 chỗ Luxury,22:01,• Ngã 4 An Sương,(14/11),09:01,• Bến xe Đức Long Gia Lai,11h,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.2,4.1,4.2,4.1,4.0,3.9,4.2
Tuấn Hiệp,4 (1280),Limousine giường nằm 34 chỗ,01:00,• Ngã 4 An Sương,,13:50,• Bến Xe Đức Long Gia Lai,12h50m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.1,3.9,4.0,3.9,3.8,3.7,4.3
Tây Nguyên,4.8 (117),Limousine 34 Giường,17:15,• Bến Xe Miền Đông - Quầy vé 22,(14/11),01:20,• QL14 Chư Sê,8h5m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.6,4.6,4.8,4.6,4.7,5.0
Phượng Thu,4.6 (596),Limousine 34 Phòng Đơn,17:00,• Bến Xe Miền Đông - Quầy vé 13,(14/11),04:30,"• Pleiku, quốc lộ 14",11h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.5,4.5,4.7
Hoàng Thuỷ,4.7 (3496),Limousine 34 Giường VIP,18:30,• Bến xe Miền Đông - Quầy vé 37,(14/11),05:30,• Bến Xe Đức Long Gia Lai,11h,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Hoàng Thuỷ,4.7 (3496),Limousine 34 Giường VIP,18:30,• Bến xe Miền Đông - Quầy vé 37,(14/11),06:15,• Bến xe Đắk Đoa,11h45m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Hoàng Thuỷ,4.7 (3496),Limousine 34 Giường VIP,18:00,• Bến Xe An Sương,(14/11),05:25,• Bến Xe Đức Long Gia Lai,11h25m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Kính Diên Hồng,4.6 (1135),Limousine giường nằm 34 chỗ,18:40,• Bến Xe Miền Đông - Quầy vé 19,(14/11),06:10,• Bến xe Đắk Đoa,11h30m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5
Vương Tấn Dũng,4.8 (386),Limousine 34 Phòng,16:45,• VP QL13,(14/11),06:25,• Bến xe khách Kbang,13h40m,380.000đ,320.000đ,-16%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Vương Tấn Dũng,4.8 (386),Limousine 24 Phòng,17:00,• VP QL13,(14/11),04:15,• Văn phòng Pleiku,11h15m,500.000đ,Từ 450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Hoàng Thuỷ,4.7 (3496),Limousine 34 Giường VIP,18:30,• Bến xe Miền Đông - Quầy vé 37,(14/11),04:50,• Bến xe Chư Sê,10h20m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Hoàng Thuỷ,4.7 (3496),Limousine giường phòng 24 chỗ,19:00,• Bến xe Miền Đông - Quầy vé 37,(14/11),05:20,• Bến xe Chư Sê,10h20m,550.000đ,Từ 350.000đ,-36%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Hoàng Thuỷ,4.7 (3496),Limousine 34 Giường VIP,18:45,• Bến xe Miền Đông - Quầy vé 37,(14/11),05:05,• Bến xe Chư Sê,10h20m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Vương Tấn Dũng,4.8 (386),Limousine 24 Phòng,17:30,• VP QL13,(14/11),05:45,• Bến xe An Khê,12h15m,500.000đ,Từ 450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Kính Diên Hồng,4.6 (1135),Limousine giường nằm 34 chỗ,17:15,• Bến xe An Sương,(14/11),05:15,• Bến Xe Đức Long Gia Lai,12h,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5
Vương Tấn Dũng,4.8 (386),Limousine 24 Phòng,17:00,• VP QL13,(14/11),06:40,• Bến xe khách Kbang,13h40m,500.000đ,Từ 450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Sinh Diên Hồng,4.6 (237),Limousine 34 chỗ,17:45,• Bến Xe Miền Đông cũ,(14/11),05:45,• Bến xe Đắk Đoa.,12h,380.000đ,304.000đ,-20%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.8,4.6,4.6,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 34 chỗ,18:00,• Bến xe Miền Đông - Quầy vé 17,(14/11),04:25,• Bến Xe Đức Long Gia Lai,10h25m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Thuận Tiến,4.7 (4957),Limousine 34 giường,18:00,• Bến xe Miền Đông - Quầy vé 24,(14/11),06:25,• Bến Xe Đức Long Gia Lai,12h25m,380.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Thuận Tiến,4.7 (4957),Limousine 24 Phòng,19:15,• Bến xe Miền Đông - Quầy vé 24,(14/11),07:40,• Bến Xe Đức Long Gia Lai,12h25m,500.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 34 chỗ,18:25,• Bến xe Miền Đông - Quầy vé 17,(14/11),04:50,• Bến Xe Đức Long Gia Lai,10h25m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Thuận Tiến,4.7 (4957),Limousine 24 Phòng,19:35,• Bến xe Miền Đông - Quầy vé 24,(14/11),08:00,• Bến Xe Đức Long Gia Lai,12h25m,500.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 34 chỗ,18:00,• Bến xe Miền Đông - Quầy vé 17,(14/11),04:55,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Việt Tân Phát,4.6 (122),34 Phòng,17:45,• Bến xe Miền Đông,(14/11),05:35,• VP Mang Yang,11h50m,370.000đ,300.000đ,-19%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7
Việt Tân Phát,4.6 (122),22 Phòng,17:35,• Bến xe Miền Đông,(14/11),05:30,• VP Kông Chro,11h55m,550.000đ,450.000đ,-18%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7
Sáu Bản,4.4 (485),Limousine giường nằm 34 chỗ,18:45,• Bến Xe Miền Đông - Quầy vé 49,(14/11),05:25,• Bến xe Chư Sê mới,10h40m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3
Tấn Hưng (Gia Lai),4.4 (104),Limousine 24 Phòng,17:30,• Bến Xe Miền Đông - Phòng vé số 77,(14/11),04:55,• Đắk Đoa,11h25m,550.000đ,Từ 150.000đ,-73%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0
Việt Tân Phát,4.6 (122),34 Phòng,19:00,• Bến xe Miền Đông,(14/11),05:45,• Bến xe Đức Long Gia Lai,10h45m,370.000đ,300.000đ,-19%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7
Sáu Bản,4.4 (485),Giường nằm 44 chỗ,17:00,• Bến xe An Sương,(14/11),03:00,• Phú Nhơn QL14,10h,280.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3
Tấn Hưng (Gia Lai),4.4 (104),Limousine 24 Phòng,17:30,• Bến Xe Miền Đông - Phòng vé số 77,(14/11),07:55,• Bến xe khách Kbang,14h25m,550.000đ,Từ 150.000đ,-73%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0
Cô Hai,4.5 (200),Limousine 34 giường,16:50,• BX Miền Đông Cũ,(14/11),06:25,• VP Phú Thiện,13h35m,430.000đ,350.000đ,-19%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Thuận Ý,4.5 (417),Limousine 24 Phòng,18:25,• Bến Xe Miền Đông - Quầy vé 10,(14/11),05:55,• Bến Xe Đức Long Gia Lai,11h30m,500.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.3,4.3,4.3,4.3,4.1,5.0
Cô Hai,4.5 (200),Limousine 24 phòng,18:30,• BX Miền Đông Cũ,(14/11),09:20,• VP Krông Pa,14h50m,550.000đ,450.000đ,-18%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Cô Hai,4.5 (200),Limousine 34 giường,16:50,• BX Miền Đông Cũ,(14/11),07:55,• VP Krông Pa,15h5m,430.000đ,350.000đ,-19%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.4,4.7,4.5,4.5,4.6,4.8
Sáu Bản,4.4 (485),Giường nằm 44 chỗ,17:00,• Bến xe An Sương,(14/11),03:40,• Bến xe Chư Sê mới,10h40m,280.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.4,4.5,4.4,4.3,4.4,4.3
Tấn Hưng (Gia Lai),4.4 (104),Limousine 24 Phòng,17:30,• Bến Xe Miền Đông - Phòng vé số 77,(14/11),04:40,• Bến xe Đức Long Gia Lai,11h10m,550.000đ,Từ 150.000đ,-73%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.5,4.3,4.5,4.5,4.5,4.4,4.0
Vũ Cẩm,3.5 (12),Limousine 24 phòng,17:01,• Bến xe Miền Đông -  Dãy 2 A8,(14/11),04:01,• Bến xe Krông Pa,11h,450.000đ,400.000đ,-11%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0
Vũ Cẩm,3.5 (12),Limousine 24 phòng,18:01,• Bến xe Miền Đông -  Dãy 2 A8,(14/11),05:01,• Bến xe Krông Pa,11h,450.000đ,400.000đ,-11%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0
Vương Tấn Dũng,4.8 (386),Limousine 24 Phòng,17:30,• VP QL13,(14/11),04:15,• Văn phòng Pleiku,10h45m,500.000đ,Từ 450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.8,4.8,4.8,4.8,4.8,4.9
Vũ Cẩm,3.5 (12),Limousine giường phòng 34 chỗ,18:00,• Bến xe Miền Đông -  Dãy 2 A8,(14/11),05:00,• Bến xe Krông Pa,11h,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.9,3.7,3.6,4.4,3.6,3.7,4.0
An Phát,4.5 (380),Limosuine 24 Phòng,17:30,• BX Miền Đông - Cổng 4,(14/11),06:30,• An Khê - Quốc Lộ 19,13h,Từ 350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8
An Phát,4.5 (380),Limousine 34 phòng VIP,16:30,• BX Miền Đông - Cổng 4,(14/11),05:30,• An Khê - Quốc Lộ 19,13h,330.000đ,Từ 300.000đ,-9%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8
Minh Quốc,4.6 (1299),Limousine 34 Phòng Đơn,18:00,• Bến xe Miền Đông - Quầy vé số 79,(14/11),05:30,• Vp. Kon Tum,11h30m,400.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9
Phương Hồng Linh,4.2 (443),Limousine 24 phòng,23:20,• Ngã Tư Ga,(14/11),10:25,• Bến xe Đức Long Gia Lai,11h5m,Từ 450.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.5,4.2,4.4,4.3,4.4,4.2,4.3
An Phát,4.5 (380),Limousine 34 phòng VIP,16:30,• BX Miền Đông - Cổng 4,(14/11),04:30,• Mang Yang - Quốc Lộ 19,12h,330.000đ,Từ 300.000đ,-9%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.5,4.5,4.3,4.5,4.8
Minh Quốc,4.6 (1299),Limousine 24 Giường Đơn,18:30,• Bến xe Miền Đông - Quầy vé số 79,(14/11),07:00,• Bến xe Đắk Hà,12h30m,550.000đ,520.000đ,-5%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9
Kính Diên Hồng,4.6 (1135),Limousine giường nằm 34 chỗ,18:40,• Bến Xe Miền Đông - Quầy vé 19,(14/11),05:00,• Chợ Phú Quang,10h20m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5
Minh Quốc,4.6 (1299),Limousine 34 Phòng Đơn,17:01,• Bến xe An Sương,(14/11),04:31,• Vp. Kon Tum,11h30m,400.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.7,4.5,4.4,4.4,4.9
Kính Diên Hồng,4.6 (1135),Limousine giường nằm 34 chỗ,17:15,• Bến xe An Sương,(14/11),04:00,• Chợ Phú Nhơn,10h45m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.6,4.7,4.6,4.5,4.5,4.5
Tây Nguyên,4.8 (117),Limousine 34 Giường,17:15,• Bến Xe Miền Đông - Quầy vé 22,(14/11),01:20,• QL14 Chư Pưh,8h5m,350.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.6,4.6,4.8,4.6,4.7,5.0
Hoàng Thuỷ,4.7 (3496),Limousine 34 Giường VIP,18:00,• Bến Xe An Sương,(14/11),04:40,• Bến xe Chư Sê,10h40m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.8,4.7,4.7,4.7,4.6,4.6,4.9
Thuận Tiến,4.7 (4957),Limousine 22 giường,19:30,• Bến xe Miền Đông - Quầy vé 24,(14/11),07:55,• Bến Xe Đức Long Gia Lai,12h25m,500.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Thuận Tiến,4.7 (4957),Limousine 34 giường,18:00,• Bến xe Miền Đông - Quầy vé 24,(14/11),09:55,• Bến xe thị xã An Khê,15h55m,380.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 34 chỗ,18:25,• Bến xe Miền Đông - Quầy vé 17,(14/11),05:20,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 24 chỗ,18:05,• Bến xe Miền Đông - Quầy vé 17,(14/11),04:30,• Bến Xe Đức Long Gia Lai,10h25m,500.000đ,450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Thuận Tiến,4.7 (4957),Limousine 24 Phòng,19:35,• Bến xe Miền Đông - Quầy vé 24,(14/11),05:50,• Văn phòng Chư Sê,10h15m,500.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 34 chỗ,18:15,• Bến xe Miền Đông - Quầy vé 17,(14/11),04:40,• Bến Xe Đức Long Gia Lai,10h25m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Đức Đạt,4.7 (1030),Limousine giường nằm 34 chỗ,18:20,• Bến xe Miền Đông - Quầy vé 17,(14/11),05:15,• Văn phòng Lê Đại Hành,10h55m,350.000đ,300.000đ,-14%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
Thuận Tiến,4.7 (4957),Limousine 22 giường,19:30,• Bến xe Miền Đông - Quầy vé 24,(14/11),05:45,• Văn phòng Chư Sê,10h15m,500.000đ,,,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.6,4.9
Việt Tân Phát,4.6 (122),34 Phòng,17:45,• Bến xe Miền Đông,(14/11),04:55,• Bến xe Đắk Đoa,11h10m,370.000đ,300.000đ,-19%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.7,4.7,4.8,4.6,4.6,4.5,4.7
Đức Đạt,4.7 (1030),Limousine giường nằm 24 chỗ,20:15,• Bến xe Miền Đông - Quầy vé 17,(14/11),07:10,• Văn phòng Lê Đại Hành,10h55m,500.000đ,450.000đ,-10%,"T5, 13/11/2025",Sài Gòn,Gia Lai,4.6,4.5,4.6,4.5,4.5,4.5,4.9
